       97.7983  -1.29409e-09  -1.53805e-10  -3.17651e-05   3.52586e-06   4.46487e-11  -2.45241e-11       24.1095        2.2817       6.44597     -0.691585      0.117856     0.0108304   3.58925e-06  -6.34943e-07     0.0531458
       97.9983  -1.32485e-09  -1.53805e-10  -3.10599e-05   3.52586e-06   4.34055e-11  -2.45241e-11       25.0325        2.3332       6.17851     -0.645718      0.120022     0.0108304   3.46226e-06  -6.34943e-07     0.0531458
       98.1983  -1.35561e-09  -1.53805e-10  -3.03547e-05   3.52586e-06   4.21624e-11  -2.45241e-11       25.9761       2.38469        5.9294     -0.599851      0.122188     0.0108304   3.33527e-06  -6.34943e-07     0.0531458
       98.1983  -1.35561e-09  -1.53805e-10  -3.03547e-05   3.52586e-06   4.21624e-11  -2.45241e-11       25.9761       2.38469        5.9294     -0.599851      0.122188     0.0108304   3.33527e-06  -6.34943e-07     0.0531458
       98.4983  -1.36497e-09   9.16747e-11  -3.01091e-05  -1.88104e-06    4.1697e-11  -2.45241e-11       26.0038        -2.294       5.90278      0.509525      0.122131    -0.0112146   3.27671e-06   2.42397e-07     0.0531458
       98.6983  -1.34664e-09   9.16747e-11  -3.04853e-05  -1.88104e-06   4.13432e-11  -2.45241e-11       25.0958      -2.24582       6.11512      0.552204      0.119888    -0.0112146   3.32519e-06   2.42397e-07     0.0531458
       98.8983  -1.32432e-09   1.31597e-10  -3.08615e-05  -1.88104e-06   4.09894e-11  -2.45241e-11       24.2072      -2.19765       6.34454      0.594883      0.117645    -0.0112146   3.34272e-06  -6.67451e-08     0.0531458
       99.0983  -1.29801e-09   1.31597e-10  -3.12377e-05  -1.88104e-06   4.06355e-11  -2.45241e-11       23.3377      -2.14947       6.59103      0.637561      0.115402    -0.0112146   3.32937e-06  -6.67451e-08     0.0531458
       105.781  -3.97801e-10    1.3025e-10   -4.3809e-05  -1.88104e-06   1.24307e-10  -2.45241e-11       5.26827     -0.543367       24.6442       2.06371     0.0597888   -0.00541057   2.82619e-06  -7.66058e-08     0.0531458
       105.981  -3.71751e-10    1.3025e-10  -4.41852e-05  -1.88104e-06   1.23954e-10  -2.45241e-11       5.06075     -0.494227       25.4782       2.10639     0.0587066   -0.00541057   2.81087e-06  -7.66058e-08     0.0531458
       106.181  -3.45701e-10    1.3025e-10  -4.45614e-05  -1.88104e-06     1.236e-10  -2.45241e-11       4.87289     -0.445087       26.3293       2.14907     0.0576245   -0.00541057   2.79555e-06  -7.66058e-08     0.0531458
       106.381  -3.19651e-10    1.3025e-10  -4.49377e-05  -1.88104e-06   1.23246e-10  -2.45241e-11       4.70468     -0.395947       27.1974       2.19175     0.0565424   -0.00541057   2.78023e-06  -7.66058e-08     0.0531458
       106.381  -3.19651e-10    1.3025e-10  -4.49377e-05  -1.88104e-06   1.23246e-10  -2.45241e-11       4.70468     -0.395947       27.1974       2.19175     0.0565424   -0.00541057   2.78023e-06  -7.66058e-08     0.0531458
       106.681  -2.88497e-10   7.83307e-11  -4.43462e-05   5.80697e-06   1.21923e-10  -2.45241e-11       4.72758       0.47357       27.1114      -2.47347     0.0563659    0.00422867   2.62508e-06  -9.52391e-07     0.0531458
       106.881  -2.72831e-10   7.83307e-11  -4.31848e-05   5.80697e-06   1.18551e-10  -2.45241e-11       4.92736      0.525328       26.1326      -2.42096     0.0572116    0.00422867    2.4346e-06  -9.52391e-07     0.0531458
       107.081  -2.71892e-10  -6.76097e-11  -4.20234e-05   5.80697e-06   1.15179e-10  -2.45241e-11       5.14784      0.577085       25.1747      -2.36845     0.0580574    0.00422867   2.28369e-06  -5.57574e-07     0.0531458
       107.281  -2.85414e-10  -6.76097e-11   -4.0862e-05   5.80697e-06   1.11807e-10  -2.45241e-11       5.38903      0.628843       24.2378      -2.31594     0.0589031    0.00422867   2.17217e-06  -5.57574e-07     0.0531458
